DATE_INSERT;DATE_CASE;NEW_CASES;TOTAL_CASES;ID_UNISO_COUNTRY;COUNTRY_NAME;SOURCE;
"2020-04-03 17:41:24";"2020-04-02";"2";"7";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1246092958203613184";
"2020-04-03 01:39:29";"2020-04-02";"2";"13";"180";"DRC";"https://twitter.com/OMSRDCONGO/status/1245834221723086849";
"2020-04-02 23:24:08";"2020-04-02";"1";"1";"434";"LIBYA";"https://twitter.com/Lyobserver/status/1245807030843170821";
"2020-04-02 22:39:35";"2020-04-02";"6";"58";"818";"EGYPT";"https://web.facebook.com/egypt.mohp/posts/147465986804022?__tn__=K-R";
"2020-04-02 22:28:17";"2020-04-02";"1";"3";"178";"CONGO";"https://twitter.com/LaudesMartial/status/1245804237017268224";
"2020-04-02 22:05:42";"2020-04-02";"25";"83";"12";"ALGERIA";"https://www.radiom.info/coronavirus-en-algerie-986-cas-confirmes-83-deces/";
"2020-04-02 21:54:31";"2020-04-02";"1";"7";"480";"MAURITIUS";"https://www.channelnews.mu/2020/04/02/169-cas-positifs-de-covid-19-le-dr-gujadhur-demande-a-la-population-a-faire-des-sacrifices-pour-eviter-le-pire/";
"2020-04-02 20:29:57";"2020-04-02";"2";"14";"788";"TUNISIA";"https://twitter.com/OmsTunisie/status/1245779335329562630";
"2020-04-02 19:14:44";"2020-04-02";"4";"44";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1245760639034888194";
"2020-04-02 16:28:13";"2020-04-02";"1";"40";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1245685149972549632";
"2020-04-02 16:22:12";"2020-04-02";"3";"4";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1245710860829458434";
"2020-04-02 12:39:42";"2020-04-02";"1";"1";"894";"ZAMBIA";"https://twitter.com/ZMPublicHealth/status/1245660110854086656";
"2020-04-02 09:20:27";"2020-04-02";"1";"7";"120";"CAMEROON";"https://twitter.com/DrManaouda/status/1245603101039398919";
"2020-04-02 02:06:21";"2020-04-01";"3";"11";"180";"DRC";"https://www.lehautpanel.com/coronavirus-en-rdc-14-nouveaux-cas-confirmes-et-2-deces-supplementaires/";
"2020-04-02 01:53:57";"2020-04-01";"1";"6";"480";"MAURITIUS";"https://www.inside.news/covid-19-un-6e-deces-la-jeune-fille-de-20-ans-sen-est-allee-ce-mercredi-soir/";
"2020-04-02 01:51:45";"2020-04-01";"6";"52";"818";"EGYPT";"https://twitter.com/WHOEgypt/status/1245433865298116610";
"2020-04-02 01:15:05";"2020-04-01";"2";"5";"562";"NIGER";"https://twitter.com/Gilles_Martin_/status/1245472738342510593";
"2020-04-01 22:59:23";"2020-04-01";"3";"39";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1245452041591406593";
"2020-04-01 21:20:24";"2020-04-01";"2";"12";"788";"TUNISIA";"http://www.webdo.tn/2020/04/01/tunisie-coronavirus-8-deces-parmi-les-12-enregistres-en-milieu-hospitalier/#.XoTT89QcZqQ.twitter";
"2020-04-01 19:45:32";"2020-04-01";"14";"58";"12";"ALGERIA";"https://news-algerie.com/coronavirus-131-nouveaux-cas-confirmes-et-14-nouveaux-deces-en-algerie/";
"2020-04-01 13:52:54";"2020-04-01";"1";"2";"768";"TOGO";"https://twitter.com/OMSTogo/status/1245316154123526147";
"2020-04-01 19:32:21";"2020-03-31";"2";"16";"854";"BURKINA";"https://lefaso.net/spip.php?article95891";
"2020-04-01 17:58:52";"2020-03-31";"1";"1";"834";"TANZANIA";"https://www.eastafricanherald.com/lifestyle/2020/4/1/tanzania-registers-first-coronavirus-death";
"2020-04-01 09:08:05";"2020-03-31";"5";"46";"818";"EGYPT";"https://www.daily-sun.com/post/473225/Egypt-reports-54-new-COVID19-cases-death-toll-hits-46";
"2020-04-01 01:29:46";"2020-03-31";"2";"2";"178";"CONGO";"https://www.africaradio.com/news/coronavirus-deux-premiers-deces-au-congo-brazzaville-109-cas-en-rdc-166070";
"2020-04-01 00:15:49";"2020-03-31";"2";"5";"480";"MAURITIUS";"https://defimedia.info/covid-19-un-5e-deces-maurice";
"2020-03-31 22:59:19";"2020-03-31";"9";"44";"12";"ALGERIA";"https://www.algerie360.com/coronavirus-en-algerie-neuf-nouveaux-deces-dont-4-a-blida/?utm_source=dlvr.it&utm_medium=twitter";
"2020-03-31 22:54:26";"2020-03-31";"1";"1";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1245091080330252290";
"2020-03-31 21:16:05";"2020-03-31";"3";"36";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1245035910103740418";
"2020-03-31 20:54:03";"2020-03-31";"1";"1";"72";"BOTSWANA";"https://twitter.com/BWGovernment/status/1245044529310437377";
"2020-03-31 20:08:27";"2020-03-31";"1";"5";"710";"SOUTH AFRICA";"https://twitter.com/SABCNewsOnline/status/1245021643837190144";
"2020-03-31 17:58:00";"2020-03-31";"1";"4";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1245013817333071874";
"2020-03-31 23:30:50";"2020-03-30";"2";"14";"854";"BURKINA";"https://www.africa-newsroom.com/press/coronavirus-covid19-burkina-faso--point-de-la-situation-au-30-mars-2020?lang=fr";
"2020-03-31 01:21:52";"2020-03-30";"1";"1";"478";"MAURITANIA";"http://cridem.org/C_Info.php?article=734416";
"2020-03-30 22:40:30";"2020-03-30";"1";"2";"466";"MALI";"https://malivox.net/urgent-le-nombre-de-cas-de-coronavirus-passe-a-25-au-mali-2-deces-communique/";
"2020-03-30 21:53:23";"2020-03-30";"1";"3";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1244707440253448193";
"2020-03-30 21:25:20";"2020-03-30";"5";"10";"788";"TUNISIA";"https://www.tunisienumerique.com/tunisie-coronavirus-le-nombre-de-deces-seleve-a-10/";
"2020-03-30 21:22:03";"2020-03-30";"4";"35";"12";"ALGERIA";"http://dia-algerie.com/lalgerie-enregistre-son-plus-lourd-bilan-du-coronavirus-avec-73-nouveaux-cas-enregistres-et-4-deces-en-24h/";
"2020-03-30 20:57:16";"2020-03-30";"6";"33";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1244674919973163010";
"2020-03-30 20:52:51";"2020-03-30";"1";"41";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1244688560751607809";
"2020-03-30 19:33:12";"2020-03-30";"1";"2";"566";"NIGERIA";"https://www.thecable.ng/.XoINd5fsh8U.twitter";
"2020-03-30 11:08:37";"2020-03-30";"1";"2";"729";"SUDAN";"https://www.kuna.net.kw/ArticleDetails.aspx?id=2882150";
"2020-03-30 09:48:05";"2020-03-30";"1";"27";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1244525174180937728";
"2020-03-30 19:34:34";"2020-03-29";"1";"2";"710";"SOUTH AFRICA";"https://sacoronavirus.co.za/2020/03/29/latest-confirmed-cases-of-covid-19-29th-march-2020/";
"2020-03-30 10:07:21";"2020-03-29";"4";"6";"120";"CAMEROON";"https://www.237online.com/coronavirus-6-deces-et-et-139-cas-ce-dimanche-29-mars-au-cameroun/";
"2020-03-30 00:31:33";"2020-03-29";"1";"3";"480";"MAURITIUS";"https://www.lexpress.mu/article/373673/covid-19-un-troisieme-deces-enregistre-maurice";
"2020-03-29 23:34:38";"2020-03-29";"2";"31";"12";"ALGERIA";"https://www.lematindalgerie.com/covid19-57-nouveaux-cas-confirmes-et-2-nouveaux-deces-enregistres-en-algerie";
"2020-03-29 23:19:05";"2020-03-29";"1";"8";"180";"DRC";"https://twitter.com/PromesseCKaniki/status/1244370078147248128/photo/1";
"2020-03-29 22:25:19";"2020-03-29";"1";"1";"384";"CIV";"https://twitter.com/RTI_info/status/1244347809610039296";
"2020-03-29 22:13:49";"2020-03-29";"2";"2";"24";"ANGOLA";"http://jornaldeangola.sapo.ao/sociedade/covid-19-angola-com-sete-casos-positivos-e-duas-mortes";
"2020-03-29 21:20:42";"2020-03-29";"4";"40";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1244324586084110336";
"2020-03-29 15:27:20";"2020-03-29";"1";"1";"466";"MALI";"https://twitter.com/omsmali/status/1244204978207690753";
"2020-03-29 09:15:02";"2020-03-29";"1";"26";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1244159823463305216";
"2020-03-30 00:07:50";"2020-03-28";"1";"12";"854";"BURKINA";"https://www.koaci.com/article/2020/03/29/burkina-faso/societe/burkina-faso-coronavirus-222-cas-confirmes-12-deces-et-23-guerisons_139985.html";
"2020-03-29 14:50:20";"2020-03-28";"2";"5";"288";"GHANA";"https://twitter.com/mohgovgh/status/1244236944856551424";
"2020-03-29 13:49:09";"2020-03-28";"3";"3";"562";"NIGER";"https://actucameroun.com/2020/03/29/covid-19-trois-deces-au-niger-etat-durgence-niamey-en-isolement/";
"2020-03-28 23:32:06";"2020-03-28";"4";"25";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1244024117403271168";
"2020-03-28 19:31:27";"2020-03-28";"6";"36";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1243955781332021248";
"2020-03-28 19:21:03";"2020-03-28";"3";"29";"12";"ALGERIA";"https://www.dzairdaily.com/coronavirus-algerie-454-cas-confirmes-29-morts-covid-19/";
"2020-03-28 16:40:20";"2020-03-28";"1";"1";"768";"TOGO";"https://www.benintimes.info/international/coronavirus-le-togo-signale-3-nouveaux-cas-confirmes-sur-son-territoire/";
"2020-03-28 18:01:31";"2020-03-27";"2";"11";"854";"BURKINA";"https://lefaso.net/spip.php?article95802";
"2020-03-27 23:04:39";"2020-03-27";"2";"7";"180";"DRC";"https://www.kinshasatimes.cd/coronavirus-un-nouveau-mort-de-covid-19-la-rdc-compte-7morts/";
"2020-03-27 21:08:56";"2020-03-27";"1";"1";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1243616026736168967";
"2020-03-27 20:53:14";"2020-03-27";"11";"21";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1243592372363104262/photo/1";
"2020-03-27 20:44:56";"2020-03-27";"6";"30";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1243612260926455814";
"2020-03-27 17:31:54";"2020-03-27";"1";"26";"12";"ALGERIA";"https://www.algerie360.com/coronavirus-le-bilan-en-algerie-seleve-a-409-cas/";
"2020-03-27 09:36:55";"2020-03-27";"2";"5";"788";"TUNISIA";"https://www.tunisienumerique.com/tunisie-24-nouveaux-cas-dinfections-au-coronavirus/";
"2020-03-27 21:44:33";"2020-03-26";"2";"9";"854";"BURKINA";"https://lefaso.net/spip.php?article95778";
"2020-03-27 08:11:51";"2020-03-26";"2";"5";"180";"DRC";"https://actualite.cd/2020/03/27/covid-19-au-nord-kivu-lorigine-du-cas-du-nord-kivu-est-en-cours-dinvestigation-muyembe";
"2020-03-26 19:50:24";"2020-03-26";"3";"24";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1243245854494011392";
"2020-03-26 19:16:36";"2020-03-26";"1";"2";"120";"CAMEROON";"https://twitter.com/MutationsOnline/status/1243225220632248329";
"2020-03-26 18:49:52";"2020-03-26";"4";"10";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1243224883708022784";
"2020-03-26 18:13:25";"2020-03-26";"4";"25";"12";"ALGERIA";"https://www.benintimes.info/international/coronavirus-65-nouveaux-cas-confirmes-au-covid-19-en-algerie/";
"2020-03-26 17:11:32";"2020-03-26";"1";"1";"404";"KENYA";"https://citizentv.co.ke/news/first-coronavirus-patient-in-kenya-dies-328095/";
"2020-03-25 23:27:55";"2020-03-25";"1";"3";"180";"DRC";"https://www.bbc.com/afrique/region-52035704";
"2020-03-25 21:46:52";"2020-03-25";"1";"21";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1242895286885851137";
"2020-03-25 21:28:08";"2020-03-25";"2";"6";"504";"MOROCCO";"https://allodocteurs.africa/actualites/epidemie/coronavirus-le-maroc-franchit-la-barre-des-200-cas";
"2020-03-25 18:20:04";"2020-03-25";"1";"3";"288";"GHANA";"https://twitter.com/mohgovgh/status/1242855775745314818";
"2020-03-25 17:29:14";"2020-03-25";"2";"21";"12";"ALGERIA";"https://www.algerie360.com/coronavirus-en-algerie-le-nombre-atteint-302-cas-confirmes-et-21-morts/";
"2020-03-28 11:24:12";"2020-03-24";"1";"1";"132";"CAPE VERDE";"https://www.mirror.co.uk/news/world-news/breaking-coronavirus-brit-tourist-dies-21748454#ICID=Android_TMNewsApp_AppShare";
"2020-03-25 23:06:20";"2020-03-24";"3";"7";"854";"BURKINA";"https://lefaso.net/spip.php?article95728";
"2020-03-24 20:01:21";"2020-03-24";"1";"20";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1242522795873054721";
"2020-03-24 17:39:05";"2020-03-24";"2";"19";"12";"ALGERIA";"https://www-observalgerie-com.cdn.ampproject.org/c/s/www.observalgerie.com/le-bilan-seleve-a-264-cas-en-algerie-deux-nouveaux-deces-enregistres/2020/amp/";
"2020-03-24 17:17:48";"2020-03-24";"1";"1";"120";"CAMEROON";"https://twitter.com/DrManaouda/status/1242468034746421248";
"2020-03-24 00:06:30";"2020-03-23";"9";"19";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1242178913821954050";
"2020-03-23 23:47:52";"2020-03-23";"1";"2";"288";"GHANA";"https://twitter.com/Aboagye_DG_GHS/status/1242191013361389569";
"2020-03-23 15:54:06";"2020-03-23";"1";"1";"716";"ZIMBABWE";"https://ewn.co.za/2020/03/23/zimbabwe-reports-first-coronavirus-death";
"2020-03-23 11:41:50";"2020-03-23";"1";"2";"480";"MAURITIUS";"https://la1ere.francetvinfo.fr/reunion/coronavirus-deux-deces-couvre-feu-sanitaire-ile-maurice-815186.html";
"2020-03-23 11:07:17";"2020-03-23";"1";"1";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1242025530070687750?";
"2020-03-24 13:00:45";"2020-03-22";"1";"1";"270";"GAMBIA";"https://twitter.com/MohGambia/status/1242361087321878528/photo/1";
"2020-03-22 22:58:04";"2020-03-22";"1";"4";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1241816574253817856";
"2020-03-22 17:50:10";"2020-03-22";"2";"17";"12";"ALGERIA";"https://www.tsa-algerie.com/nouveau-bilan-en-algerie-17-morts-et-201-cas-confirmes/";
"2020-03-22 16:14:49";"2020-03-22";"2";"3";"788";"TUNISIA";"https://twitter.com/QNAEnglish/status/1241744121418702849";
"2020-03-22 15:54:11";"2020-03-22";"1";"2";"180";"DRC";"https://twitter.com/MOH_Kenya/status/1241739165961728000";
"2020-03-22 09:04:29";"2020-03-22";"1";"4";"854";"BURKINA";"https://lefaso.net/spip.php?article95647";
"2020-03-21 22:49:05";"2020-03-21";"1";"1";"288";"GHANA";"https://twitter.com/Aboagye_DG_GHS/status/1241477700625334276/photo/1";
"2020-03-21 21:05:39";"2020-03-21";"2";"10";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1241441410957615110";
"2020-03-21 18:20:32";"2020-03-21";"3";"15";"12";"ALGERIA";"https://twitter.com/Moncefaitkaci/status/1241406715976966144";
"2020-03-21 14:00:15";"2020-03-21";"1";"1";"480";"MAURITIUS";"https://www.lexpress.mu/article/372953/deces-lie-au-coronavirus-communication-gouvernement";
"2020-03-21 11:48:03";"2020-03-21";"1";"1";"180";"DRC";"https://www.mediacongo.net/article-actualite-65870_covid_19_la_rdc_enregistre_son_premier_deces_avec_la_mort_de_didier_bandubola_le_dircaba_de_la_ministre_de_l_economie.html#.XnXTJGGTTrs.twitter";
"2020-03-21 12:28:06";"2020-03-20";"2";"3";"854";"BURKINA";"https://lefaso.net/spip.php?article95634";
"2020-03-21 00:31:32";"2020-03-20";"1";"8";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1241087571108691969";
"2020-03-20 23:07:38";"2020-03-20";"1";"12";"12";"ALGERIA";"https://twitter.com/FADELZOUBIR/status/1241120600904675328";
"2020-03-20 16:31:14";"2020-03-20";"1";"3";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1241020465130373121";
"2020-03-20 14:30:25";"2020-03-20";"2";"11";"12";"ALGERIA";"https://www.dzairdaily.com/coronavirus-algerie-nombre-11-morts-90-cas-confirmes/";
"2020-03-20 12:42:29";"2020-03-20";"1";"1";"266";"GABON";"https://www.gabonmediatime.com/coronavirus-premier-deces-enregistre-au-gabon/";
"2020-03-19 23:18:04";"2020-03-19";"1";"7";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1240698679754780673";
"2020-03-19 20:48:31";"2020-03-19";"1";"1";"788";"TUNISIA";"https://www.aa.com.tr/fr/afrique/tunisie-premier-d�c�s-d�-au-coronavirus-/1772365";
"2020-03-19 15:08:57";"2020-03-19";"3";"9";"12";"ALGERIA";"https://www.dzairdaily.com/coronavirus-algerie-nombre-9-morts-83-cas-confirme-covid19/";
"2020-03-18 14:22:30";"2020-03-18";"1";"6";"12";"ALGERIA";"https://l-info.com/coronavirus-un-deces-et-de-nouveaux-cas-confirmes-en-algerie/";
"2020-03-18 14:21:50";"2020-03-18";"1";"1";"854";"BURKINA";"https://www.bbc.com/afrique/region-51947358";
"2020-03-18 09:56:51";"2020-03-18";"1";"5";"12";"ALGERIA";"https://www.algerie360.com/coronavirus-en-algerie-le-nombre-des-cas-confirmes-passe-a-67/";
"2020-03-17 18:52:47";"2020-03-17";"2";"6";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1239966312375308289";
"2020-03-17 12:18:33";"2020-03-17";"1";"2";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1239858429608562697";
"2020-03-17 12:07:00";"2020-03-17";"1";"4";"12";"ALGERIA";"https://twitter.com/TamaraTamara142/status/1239860494862815232";
"2020-03-17 00:24:07";"2020-03-16";"2";"4";"818";"EGYPT";"https://web.facebook.com/egypt.mohp/photos/a.122315979319023/138896220994332/?type=3&__tn__=-R&_rdc=1&_rdr";
"2020-03-14 10:01:27";"2020-03-14";"1";"3";"12";"ALGERIA";"https://www.algerie1.com/actualite/coronavirus-troisieme-deces-en-algerie-et-10-autres-nouveaux-cas";
"2020-03-13 16:37:44";"2020-03-13";"1";"1";"729";"SUDAN";"https://af.reuters.com/article/topNews/idAFKBN21028Q-OZATP";
"2020-03-12 20:27:15";"2020-03-12";"1";"2";"12";"ALGERIA";"https://fr.sputniknews.com/maghreb/202003121043254941-coronavirus-en-algerie-le-bilan-des-victimes-revu-a-la-hausse/";
"2020-03-12 19:53:09";"2020-03-12";"1";"2";"818";"EGYPT";"https://twitter.com/Ahm0os/status/1238172236122636289";
"2020-03-12 09:43:44";"2020-03-12";"1";"1";"12";"ALGERIA";"https://www.tsa-algerie.com/coronavirus-premier-deces-en-algerie-deux-nouvelles-wilayas-touchees/";
"2020-03-10 18:16:05";"2020-03-10";"1";"1";"504";"MOROCCO";"https://telquel.ma/2020/03/10/premier-deces-au-maroc-du-au-coronavirus_1672234?utm_source=sendinblue&utm_campaign=Alerte__Premier_dcs_au_Maroc_d_au_coronavirus&utm_medium=email";
"2020-03-10 08:09:54";"2020-03-08";"1";"1";"818";"EGYPT";"";
"2020-04-12 11:20:14";"2020-02-12";"2";"8";"288";"GHANA";"https://nsemkeka.com/ghana-confirmed-covid-19-cases-reach-408-with-8-deaths/";
